transaction_id,description,amount,category
TXN461145,nobroker services payment #1768,2801.46,Others
TXN434217,donation payment payment #9592,1936.72,Others
TXN292811,fortis hospital payment #7167,788.63,Health & Fitness
TXN415344,figma pro payment #4692,1242.79,Bills & Subscriptions
TXN689704,westside payment #1944,2341.97,Shopping
TXN507286,fortis hospital payment #3196,2808.57,Health & Fitness
TXN571635,bharatpetrol payment #2295,1056.52,Fuel
TXN154040,bsnl bill payment #4120,2701.4,Utilities
TXN176319,redbus payment #1647,3384.68,Travel & Transport
TXN602681,ioc fuel station payment #4555,3820.4,Fuel
TXN116078,ioc fuel station payment #5967,4539.81,Fuel
TXN883159,hp petrol payment #2922,4812.28,Fuel
TXN515898,bookmyshow payment #4350,3493.35,Entertainment
TXN499152,reliance petrol pump payment #5637,1641.99,Fuel
TXN637727,inox movies payment #6892,1576.69,Entertainment
TXN898625,prime video payment #8692,538.11,Entertainment
TXN147936,jio fiber payment #7781,1884.99,Utilities
TXN373441,more supermarket payment #1265,3719.2,Groceries
TXN445888,notion subscription payment #4214,1511.2,Bills & Subscriptions
TXN623555,shell payment #5026,2870.46,Fuel
TXN858705,canva pro payment #9005,1323.77,Bills & Subscriptions
TXN868367,donation payment payment #3756,2478.45,Others
TXN612036,tneb payment payment #9954,742.79,Utilities
TXN649395,tanishq payment #1962,4952.1,Shopping
TXN901467,rtgs transfer payment #1794,4728.68,Financial Services
TXN171269,hdfc loan emi payment #4791,730.58,Financial Services
TXN491329,amazon payment #8471,1132.66,Shopping
TXN791309,salary credit payment #8916,3206.76,Financial Services
TXN112426,netflix payment #7739,82.73,Entertainment
TXN400614,bank service charge payment #9777,3624.85,Financial Services
TXN945328,bank service charge payment #8054,4075.13,Financial Services
TXN256130,flipkart payment #9591,4594.34,Shopping
TXN954814,hp petrol payment #5135,3117.92,Fuel
TXN491172,act fibernet payment #2294,3984.93,Utilities
TXN414546,talwalkars gym payment #4700,2846.76,Health & Fitness
TXN198042,parking charges payment #1519,4246.94,Others
TXN158840,fortis hospital payment #8798,1916.99,Health & Fitness
TXN624139,urbanclap payment #2354,3529.08,Others
TXN653815,healthspring payment #2562,2850.99,Health & Fitness
TXN384263,bhim upi payment #8790,1096.51,Financial Services
TXN669408,rtgs transfer payment #5593,3437.92,Financial Services
TXN116418,bigbasket payment #6152,937.8,Groceries
TXN180674,reliance petrol pump payment #7525,763.75,Fuel
TXN809922,irctc payment #7375,2841.59,Travel & Transport
TXN928897,canva pro payment #3292,1950.04,Bills & Subscriptions
TXN156304,chayos payment #6666,3740.01,Food & Dining
TXN457137,burger king payment #2245,1199.11,Food & Dining
TXN131064,spencer’s retail payment #6347,4846.16,Groceries
TXN614435,housejoy payment #8381,3928.56,Others
TXN552825,bharatpetrol payment #7150,2787.54,Fuel
TXN189856,lifestyle payment #7227,2950.08,Shopping
TXN186023,blinkit payment #2204,4000.37,Groceries
TXN875584,irctc payment #3527,1931.0,Travel & Transport
TXN105447,healthspring payment #2499,1835.47,Health & Fitness
TXN207197,makemytrip payment #5419,1831.59,Travel & Transport
TXN684041,flipkart payment #8353,977.59,Shopping
TXN471106,notion subscription payment #2468,561.3,Bills & Subscriptions
TXN503951,google one payment #6315,3004.78,Bills & Subscriptions
TXN860053,atm withdrawal payment #2387,2098.36,Financial Services
TXN818605,adobe creative cloud payment #3778,2881.2,Bills & Subscriptions
TXN381444,cult fit payment #5933,737.26,Health & Fitness
TXN389366,spotify payment #8121,363.17,Entertainment
TXN478666,pharmeasy payment #2260,2446.95,Health & Fitness
TXN722651,airindia payment #9123,3618.45,Travel & Transport
TXN419457,more supermarket payment #3219,2316.42,Groceries
TXN943135,icici atm payment #7224,1694.48,Financial Services
TXN415029,water tax payment #3230,1706.94,Utilities
TXN517584,jio fiber payment #3910,2421.1,Utilities
TXN703853,act fibernet payment #9044,3687.63,Utilities
TXN482746,bharatpetrol payment #7437,1911.47,Fuel
TXN288667,kritunga payment #9939,2981.52,Food & Dining
TXN842776,parking charges payment #8563,2772.99,Others
TXN958747,shell payment #2133,3998.54,Fuel
TXN353777,talwalkars gym payment #5961,738.94,Health & Fitness
TXN927406,ksrtc bus payment #7932,813.01,Travel & Transport
TXN710527,1mg payment #8851,2272.88,Health & Fitness
TXN835716,fortis hospital payment #6890,2741.04,Health & Fitness
TXN789545,google one payment #5067,591.38,Bills & Subscriptions
TXN690579,housejoy payment #1725,873.38,Others
TXN934908,donation payment payment #6432,3251.38,Others
TXN332785,1mg payment #5239,102.21,Health & Fitness
TXN585556,adobe creative cloud payment #7408,2256.6,Bills & Subscriptions
TXN461724,local technician payment #3469,3467.66,Others
TXN190025,bajaj finance emi payment #7815,567.52,Financial Services
TXN577450,kfc payment #6620,1774.23,Food & Dining
TXN202365,reliance petrol pump payment #8801,2440.48,Fuel
TXN146853,prime video payment #5919,1628.6,Entertainment
TXN810032,zomato payment #2791,4253.44,Food & Dining
TXN678719,pantaloons payment #3858,1257.37,Shopping
TXN343118,d mart payment #8570,2821.25,Shopping
TXN514798,cult fit payment #8080,972.62,Health & Fitness
TXN720970,salary credit payment #8365,4421.33,Financial Services
TXN315780,fortis hospital payment #4519,72.03,Health & Fitness
TXN296041,ola payment #9796,2907.87,Travel & Transport
TXN375097,hathway broadband payment #2867,1025.52,Utilities
TXN725969,parking charges payment #6134,2472.95,Others
TXN469082,fortis hospital payment #6700,2955.67,Health & Fitness
TXN744333,spotify payment #5873,4078.0,Entertainment
TXN223586,dunzo payment #6131,3376.94,Groceries
TXN827120,bharatpetrol payment #7116,628.9,Fuel
TXN702727,tanishq payment #3258,1972.89,Shopping
TXN827117,fortis hospital payment #9804,969.48,Health & Fitness
TXN402865,urban company payment #9022,2796.82,Others
TXN749498,myntra payment #8389,1607.17,Shopping
TXN243167,hdfc atm payment #8939,4761.62,Financial Services
TXN784793,ioc fuel station payment #9281,1950.52,Fuel
TXN844638,zee5 subscription payment #7809,3439.25,Entertainment
TXN934541,prime video payment #1505,877.9,Entertainment
TXN663723,bharatpetrol payment #4683,211.84,Fuel
TXN676429,irctc payment #9115,3914.66,Travel & Transport
TXN912764,google one payment #5389,2884.93,Bills & Subscriptions
TXN896922,canva pro payment #1681,2733.11,Bills & Subscriptions
TXN871740,bookmyshow payment #2677,4949.39,Entertainment
TXN571578,parking charges payment #1528,1275.28,Others
TXN560398,rapido payment #2425,4317.89,Travel & Transport
TXN845279,chai point payment #6744,1088.9,Food & Dining
TXN922974,spencer’s retail payment #3281,871.61,Groceries
TXN697766,ioc fuel station payment #1972,1074.37,Fuel
TXN439375,act fibernet payment #3758,3004.45,Utilities
TXN812296,indigo payment #9428,2885.04,Travel & Transport
TXN162165,kfc payment #7743,4815.72,Food & Dining
TXN361805,ksrtc bus payment #3174,678.1,Travel & Transport
TXN898462,pantaloons payment #5055,1644.38,Shopping
TXN758309,nobroker services payment #5402,2472.82,Others
TXN522419,fortis hospital payment #2525,2287.36,Health & Fitness
TXN576782,microsoft 365 payment #7046,3488.78,Bills & Subscriptions
TXN866437,inox movies payment #2526,2930.68,Entertainment
TXN517035,inox movies payment #9756,4258.03,Entertainment
TXN381581,shell payment #9105,4133.0,Fuel
TXN693643,act fibernet payment #3139,1721.89,Utilities
TXN148174,inox movies payment #1793,4476.07,Entertainment
TXN562721,pizza hut payment #3588,130.59,Food & Dining
TXN312146,netflix payment #8009,4959.6,Entertainment
TXN197874,lifestyle payment #5489,1544.23,Shopping
TXN796787,housejoy payment #7092,1289.43,Others
TXN861253,urban company payment #6005,306.35,Others
TXN101139,shell payment #2559,3294.65,Fuel
TXN644676,shell payment #4705,435.8,Fuel
TXN956800,nobroker services payment #6629,95.97,Others
TXN174268,burger king payment #8826,3485.45,Food & Dining
TXN208214,shell payment #2678,492.19,Fuel
TXN501312,hathway broadband payment #3246,4410.9,Utilities
TXN171734,lifestyle payment #3340,4965.05,Shopping
TXN561477,youtube premium payment #3688,3071.08,Bills & Subscriptions
TXN531709,jio fiber payment #3480,3159.0,Utilities
TXN205345,jiomart grocery payment #2420,4306.81,Groceries
TXN468611,westside payment #7291,659.63,Shopping
TXN390421,healthspring payment #5059,3965.83,Health & Fitness
TXN916808,urbanclap payment #5668,1278.43,Others
TXN642899,sbi card payment payment #4366,4385.34,Financial Services
TXN777558,more supermarket payment #5842,3751.83,Groceries
TXN352792,bhim upi payment #2847,2499.69,Financial Services
TXN478638,hotstar payment #1197,2665.02,Entertainment
TXN483162,tneb payment payment #7895,1964.85,Utilities
TXN117500,apple music payment #2195,3825.49,Bills & Subscriptions
TXN141761,dunzo payment #4534,118.28,Groceries
TXN904373,icici atm payment #9209,2557.72,Financial Services
TXN771652,fortis hospital payment #2350,3523.96,Health & Fitness
TXN182860,apple music payment #6077,1423.47,Bills & Subscriptions
TXN662445,adobe creative cloud payment #3545,4872.85,Bills & Subscriptions
TXN425236,tata play dth payment #2083,2952.86,Utilities
TXN555589,medplus payment #2412,336.63,Health & Fitness
TXN424314,pizza hut payment #1901,3080.87,Food & Dining
TXN225245,donation payment payment #3877,3307.36,Others
TXN620526,phonepe upi payment #3684,3522.42,Financial Services
TXN886197,act fibernet payment #3079,876.47,Utilities
TXN451284,ola payment #1480,3868.58,Travel & Transport
TXN846925,pharmeasy payment #5308,2643.08,Health & Fitness
TXN477617,dunzo payment #9368,2505.93,Groceries
TXN485548,bajaj finance emi payment #3734,4303.83,Financial Services
TXN339499,meesho payment #2889,3877.98,Shopping
TXN356430,youtube premium payment #1201,267.99,Bills & Subscriptions
TXN287654,bajaj finance emi payment #3458,1851.68,Financial Services
TXN335421,atm fee payment #7870,4025.42,Financial Services
TXN384434,jio fiber payment #6241,2110.47,Utilities
TXN288056,wow momo payment #1862,641.03,Food & Dining
TXN520400,ioc fuel station payment #1752,2603.08,Fuel
TXN443199,pizza hut payment #6090,4336.86,Food & Dining
TXN310418,paradise biryani payment #7044,2310.89,Food & Dining
TXN586462,vistara airlines payment #4974,3933.31,Travel & Transport
TXN868043,water tax payment #4201,4989.05,Utilities
TXN125071,adobe creative cloud payment #7718,795.3,Bills & Subscriptions
TXN451291,reliance petrol pump payment #1157,1764.8,Fuel
TXN208998,sbi card payment payment #6038,1912.56,Financial Services
TXN615929,reliance petrol pump payment #7878,4916.42,Fuel
TXN146032,phonepe upi payment #2524,3572.68,Financial Services
TXN580728,ioc fuel station payment #7102,2622.81,Fuel
TXN178465,dominos payment #7461,2551.87,Food & Dining
TXN348273,bigbasket payment #3141,2203.17,Groceries
TXN834764,indigo payment #7438,4262.02,Travel & Transport
TXN178315,hathway broadband payment #4827,2291.15,Utilities
TXN262959,hp petrol payment #2785,3910.69,Fuel
TXN526259,starbucks payment #6145,2275.36,Food & Dining
TXN573869,paradise biryani payment #4401,1823.52,Food & Dining
TXN194813,makemytrip payment #2964,1361.79,Travel & Transport
TXN325465,westside payment #1660,3445.97,Shopping
TXN473023,tneb payment payment #5066,501.5,Utilities
TXN959926,apollo pharmacy payment #5262,3402.06,Health & Fitness
TXN682959,amazon payment #8408,4762.88,Shopping
TXN942946,adobe creative cloud payment #2669,518.89,Bills & Subscriptions
TXN237064,flipkart payment #4641,109.19,Shopping
TXN710610,ioc fuel station payment #2376,2032.88,Fuel
TXN122859,blinkit payment #2228,4591.27,Groceries
TXN948611,kritunga payment #8265,4517.36,Food & Dining
TXN228479,flipkart payment #6432,4530.14,Shopping
TXN961599,icici emi payment payment #8096,300.66,Financial Services
TXN281201,talwalkars gym payment #7990,195.94,Health & Fitness
TXN393448,jio fiber payment #5505,4546.11,Utilities
TXN778720,spotify payment #5026,221.51,Entertainment
TXN163941,makemytrip payment #8848,2089.36,Travel & Transport
TXN309146,barbeque nation payment #7868,1945.93,Food & Dining
TXN933456,parking charges payment #9907,2652.78,Others
TXN602985,icici atm payment #6883,3920.48,Financial Services
TXN437226,figma pro payment #9231,1752.97,Bills & Subscriptions
TXN726121,pharmeasy payment #6224,940.09,Health & Fitness
TXN161437,indianoil payment #5602,4484.04,Fuel
TXN267378,inox movies payment #4813,3845.87,Entertainment
TXN659614,chai point payment #5366,3301.48,Food & Dining
TXN472039,bhim upi payment #7363,2899.68,Financial Services
TXN945372,myntra payment #6210,1220.93,Shopping
TXN695225,airtel recharge payment #6761,3532.09,Utilities
TXN977340,reliance fresh payment #4084,2837.39,Groceries
TXN194641,pvr cinemas payment #1621,919.01,Entertainment
TXN652021,bhim upi payment #1326,3028.23,Financial Services
TXN945619,netflix payment #4300,1692.08,Entertainment
TXN162448,d mart payment #6301,3598.84,Shopping
TXN911982,phonepe upi payment #3320,2953.72,Financial Services
TXN491738,chayos payment #2188,4310.31,Food & Dining
TXN416423,nobroker services payment #6514,2950.78,Others
TXN930307,tneb payment payment #8157,4880.51,Utilities
TXN841535,nobroker services payment #3854,3263.44,Others
TXN496764,canva pro payment #3872,1155.02,Bills & Subscriptions
TXN836109,indigo payment #1029,680.37,Travel & Transport
TXN290926,spencer’s retail payment #1530,4261.25,Groceries
TXN770718,nature's basket payment #4619,4609.14,Groceries
TXN447255,dunzo payment #3304,4686.6,Groceries
TXN276042,chai point payment #6234,1766.71,Food & Dining
TXN568325,urbanclap payment #6500,4117.23,Others
TXN467506,amazonpay upi payment #2110,1087.94,Financial Services
TXN504684,ola payment #1788,3616.05,Travel & Transport
TXN617033,zee5 subscription payment #7783,4847.05,Entertainment
TXN969067,healthspring payment #2661,2752.82,Health & Fitness
TXN938016,bookmyshow payment #2207,855.15,Entertainment
TXN209812,atm withdrawal payment #5278,149.39,Financial Services
TXN268720,behrouz biryani payment #7151,892.02,Food & Dining
TXN454366,paradise biryani payment #2525,4712.08,Food & Dining
TXN785386,jiomart grocery payment #8066,3537.3,Groceries
TXN156157,decathlon payment #3573,4454.28,Shopping
TXN529161,behrouz biryani payment #4112,1067.47,Food & Dining
TXN349087,microsoft 365 payment #5872,3319.96,Bills & Subscriptions
TXN261050,swiggy payment #9043,1994.87,Food & Dining
TXN408857,hdfc atm payment #2435,68.89,Financial Services
TXN201698,donation payment payment #4271,3021.07,Others
TXN185916,paytm upi payment #5781,895.62,Financial Services
TXN593821,hotstar payment #7512,1576.35,Entertainment
TXN506351,pvr cinemas payment #9914,501.13,Entertainment
TXN295646,d mart payment #7052,4433.19,Shopping
TXN376195,netflix payment #8619,1353.32,Entertainment
TXN258471,ioc fuel station payment #2009,1379.38,Fuel
TXN947438,urbanclap payment #6632,474.25,Others
TXN680493,notion subscription payment #4727,4854.99,Bills & Subscriptions
TXN661527,icici atm payment #7858,4101.11,Financial Services
TXN599397,parking charges payment #4860,4684.99,Others
TXN626491,ola payment #1568,2004.28,Travel & Transport
TXN281276,reliance fresh payment #8357,645.4,Groceries
TXN144748,ajio payment #3067,4051.88,Shopping
TXN311727,1mg payment #8133,4941.99,Health & Fitness
TXN435281,urban company payment #5225,4178.84,Others
TXN678870,mcdonalds payment #7510,1971.09,Food & Dining
TXN924758,act fibernet payment #1202,2622.46,Utilities
TXN255398,spencer’s retail payment #3451,606.97,Groceries
TXN923914,dunzo payment #2654,4628.39,Groceries
TXN376967,goibibo payment #7732,4406.67,Travel & Transport
TXN139285,talwalkars gym payment #8750,2881.52,Health & Fitness
TXN140666,meesho payment #7581,2044.72,Shopping
TXN881975,healthspring payment #1807,3468.04,Health & Fitness
TXN454278,pvr cinemas payment #1331,4490.31,Entertainment
TXN999924,indigo payment #9054,1437.72,Travel & Transport
TXN240913,urbanclap payment #4734,4863.86,Others
TXN382507,makemytrip payment #6257,3881.45,Travel & Transport
TXN963994,1mg payment #4463,980.28,Health & Fitness
TXN960899,talwalkars gym payment #7126,3809.49,Health & Fitness
TXN426236,bank service charge payment #2075,3967.88,Financial Services
TXN696296,notion subscription payment #9589,721.47,Bills & Subscriptions
TXN977633,googlepay upi payment #4288,1004.18,Financial Services
TXN477880,bhim upi payment #1828,213.7,Financial Services
