transaction_id,description,amount,category
TXN861911,max healthcare payment #8106,4679.72,Health & Fitness
TXN495007,figma pro payment #5775,3550.29,Bills & Subscriptions
TXN243464,local technician payment #5309,525.63,Others
TXN921834,tneb payment payment #9283,476.63,Utilities
TXN267082,behrouz biryani payment #6123,1030.19,Food & Dining
TXN845635,essar petrol payment #5536,1379.62,Fuel
TXN376185,cult fit payment #9301,373.11,Health & Fitness
TXN785720,easyday club payment #6463,777.28,Groceries
TXN541365,unknown payment #1432,4791.71,Others
TXN667776,tnstc bus service payment #1108,3844.8,Travel & Transport
TXN583814,gaana plus payment #8679,3640.3,Entertainment
TXN478816,gaana plus payment #4154,4131.93,Entertainment
TXN767830,rapido payment #3238,1519.02,Travel & Transport
TXN291542,alt balaji payment #3755,1498.22,Entertainment
1,amazon order #12345,78.5,Shopping
TXN855582,jiomart grocery payment #8461,2568.71,Groceries
TXN839513,urban company payment #9907,1108.72,Others
TXN915809,dominos payment #2041,2433.61,Food & Dining
TXN639995,ccd cafe payment #3142,3827.26,Food & Dining
TXN678443,wow momo payment #7044,2390.29,Food & Dining
294,bank fee reversal,100.0,Financial Services
TXN250219,firstcry payment #4881,1578.65,Shopping
TXN699678,more supermarket payment #4015,117.64,Groceries
TXN954142,cult fit payment #5991,240.92,Health & Fitness
TXN774751,mcdonalds payment #6072,2838.72,Food & Dining
TXN598807,starbucks payment #7666,3299.17,Food & Dining
222,icici personal loan emi,9500.0,Financial Services
TXN623481,paytm upi payment #6155,1141.87,Financial Services
TXN725920,myntra payment #6798,2815.68,Shopping
TXN269930,ccd cafe payment #9239,2684.55,Food & Dining
TXN106907,amazon prime video payment #7811,3869.17,Entertainment
TXN541699,heritage fresh payment #1766,4952.27,Groceries
TXN128679,max healthcare payment #6353,2320.98,Health & Fitness
TXN660069,debit card payment payment #3091,4905.54,Financial Services
TXN710990,housejoy payment #4520,1956.31,Others
264,sbi cheque deposit,0.0,Financial Services
TXN738309,jiomart grocery payment #9459,4962.17,Groceries
TXN820431,more supermarket payment #5097,947.5,Groceries
TXN432427,burger king payment #2208,714.1,Food & Dining
TXN513741,haldirams payment #6992,542.48,Food & Dining
TXN992865,playstation store payment #5588,4376.97,Entertainment
TXN400548,dunzo payment #8999,294.0,Groceries
TXN475290,urban company payment #5118,2013.09,Others
TXN641722,sms charge payment #5526,2823.38,Financial Services
TXN610626,ksrtc bus payment #6877,3896.36,Travel & Transport
TXN217659,decathlon payment #2279,4594.5,Shopping
TXN834549,chai point payment #1517,2905.59,Food & Dining
TXN970917,paytm upi payment #2245,3001.28,Financial Services
TXN100037,parking charges payment #4288,662.07,Others
TXN636265,reversal charge payment #6139,2238.33,Financial Services
TXN840140,urbanclap payment #6695,3220.81,Others
TXN213054,fortis hospital payment #8065,308.33,Health & Fitness
TXN946971,urbanclap payment #7767,3762.63,Others
TXN689444,vistara airlines payment #8972,1570.17,Travel & Transport
TXN307356,myntra payment #1357,4986.09,Shopping
TXN347565,xbox live payment #1085,2320.42,Entertainment
TXN612356,firstcry payment #5216,3840.47,Shopping
TXN585331,indigo payment #6432,4401.64,Travel & Transport
TXN468765,essar petrol payment #1462,3546.92,Fuel
293,upi payment for mobile bill,399.0,Financial Services
TXN402020,amazonpay upi payment #9998,741.96,Financial Services
TXN170634,ioc fuel station payment #2198,1524.2,Fuel
TXN684357,zara india payment #7761,4842.15,Shopping
TXN408472,gaana plus payment #4098,4286.73,Entertainment
TXN726116,jiomart grocery payment #2744,420.06,Groceries
TXN405420,bikanervala payment #4963,3620.87,Food & Dining
TXN150051,playstation store payment #9314,1836.92,Entertainment
TXN536056,bsnl bill payment #3248,3246.99,Utilities
TXN519902,dominos payment #4986,2234.81,Food & Dining
TXN145976,columbia asia payment #1095,1714.19,Health & Fitness
TXN792561,tneb payment payment #5150,1543.39,Utilities
TXN932794,hp petrol payment #2200,365.91,Fuel
TXN888938,gaana plus payment #4874,2515.6,Entertainment
TXN506380,reliance petrol pump payment #1769,4639.78,Fuel
TXN207391,zara india payment #4580,4949.9,Shopping
TXN294015,dunzo payment #9125,989.42,Groceries
TXN518675,blinkit payment #7157,875.21,Groceries
TXN931131,phonepe upi payment #2169,392.23,Financial Services
TXN801534,adani electricity payment #2486,178.06,Utilities
TXN200992,shoppers stop payment #3937,624.38,Shopping
TXN850800,card swipe payment #1434,2850.1,Financial Services
TXN130401,airtel digital tv payment #8268,348.56,Utilities
TXN968034,jiomart grocery payment #7898,1288.24,Groceries
TXN170499,thai pavilion payment #8179,270.51,Food & Dining
TXN359214,transfer payment #2983,2647.13,Others
TXN323491,bookmyshow payment #4772,2386.03,Entertainment
TXN627786,reliance petrol pump payment #3112,603.27,Fuel
TXN112542,adani electricity payment #1138,4175.28,Utilities
TXN333726,irctc payment #9465,1332.77,Travel & Transport
TXN703998,orix cabs payment #6298,3455.22,Travel & Transport
TXN510133,h&m india payment #4621,2284.31,Shopping
TXN549653,zee5 subscription payment #4738,776.17,Entertainment
TXN584935,tata play dth payment #9797,4490.05,Utilities
TXN145471,chai sutta bar payment #4629,4732.54,Food & Dining
TXN464158,tnstc bus service payment #9859,259.56,Travel & Transport
TXN886197,nykaa payment #3735,1922.16,Shopping
TXN352572,icici credit card payment #6038,1273.32,Financial Services
TXN862729,prime membership payment #3933,4298.22,Bills & Subscriptions
TXN425845,bajaj finance emi payment #4920,3577.94,Financial Services
8,pvr cinemas ticket,200.0,Entertainment
TXN288128,tata play dth payment #2322,131.11,Utilities
TXN222292,figma pro payment #7018,156.85,Bills & Subscriptions
TXN559713,goibibo payment #5410,712.69,Travel & Transport
TXN186554,blablacar payment #3425,747.73,Travel & Transport
TXN753518,vodafone idea recharge payment #5254,2674.42,Utilities
TXN224473,hp petrol payment #9166,2290.63,Fuel
TXN877947,transfer payment #9535,1229.63,Others
TXN733727,dunzo payment #6198,1777.88,Groceries
TXN798740,prime membership payment #6209,4892.31,Bills & Subscriptions
TXN815339,easyday club payment #6138,1931.05,Groceries
TXN705445,vodafone idea recharge payment #9779,191.72,Utilities
97,cadila healthcare consultation,550.0,Health & Fitness
TXN621718,blablacar payment #4110,2667.94,Travel & Transport
TXN162804,reliance trends payment #7878,2510.94,Shopping
TXN251950,medplus payment #5550,4409.22,Health & Fitness
TXN532007,pharmeasy payment #7111,3916.16,Health & Fitness
26,saregama music concert,300.0,Entertainment
TXN786398,society maintenance payment #1812,1240.1,Others
TXN107161,pantaloons payment #6301,4685.54,Shopping
TXN653429,inox movies payment #1129,4152.32,Entertainment
TXN689107,swiggy payment #7563,350.67,Food & Dining
TXN544336,irl events india payment #5016,2733.92,Entertainment
TXN525750,lifestyle payment #2294,1927.95,Shopping
TXN643341,healthspring payment #3354,163.2,Health & Fitness
TXN191892,viva fitness gym payment #7471,4042.74,Health & Fitness
68,linkedin premium,29.99,Bills & Subscriptions
TXN259826,apollo pharmacy payment #2908,913.92,Health & Fitness
TXN832229,prime membership payment #2641,115.11,Bills & Subscriptions
TXN685253,abhibus payment #3931,2836.28,Travel & Transport
TXN935540,nayara energy payment #4892,2603.52,Fuel
TXN645205,talwalkars gym payment #2253,3339.29,Health & Fitness
32,gaana music premium,9.99,Bills & Subscriptions
TXN497509,adobe creative cloud payment #1834,2171.34,Bills & Subscriptions
TXN329580,bookmyshow payment #4241,1492.09,Entertainment
TXN880758,mcdonalds payment #2527,2216.19,Food & Dining
TXN679606,tneb payment payment #3784,2932.8,Utilities
TXN757343,society maintenance payment #2768,4830.72,Others
TXN212235,icici credit card payment #3200,1395.88,Financial Services
TXN488368,uber payment #8069,2658.02,Travel & Transport
TXN681866,tnstc bus service payment #3928,1914.04,Travel & Transport
TXN859364,rapido payment #9369,1396.15,Travel & Transport
TXN576713,spencer’s retail payment #4471,1192.11,Groceries
TXN395528,local technician payment #1422,1910.75,Others
TXN729088,nature's basket payment #9502,4118.17,Groceries
TXN828361,act fibernet payment #8713,759.27,Utilities
TXN906066,behrouz biryani payment #5676,3264.9,Food & Dining
TXN356068,freelancer payment payment #5795,4357.96,Others
TXN402491,local technician payment #4664,4438.21,Others
TXN146307,cult fit payment #5266,672.53,Health & Fitness
TXN500209,bpcl fuel outlet payment #2963,4350.74,Fuel
TXN803055,kfc payment #7367,2322.85,Food & Dining
TXN614259,ioc fuel station payment #9882,1614.36,Fuel
TXN122301,nature's basket payment #7272,1258.47,Groceries
TXN237148,hotstar payment #3366,4425.34,Entertainment
TXN818534,pharmeasy payment #6945,4525.47,Health & Fitness
TXN116093,bank a/c transfer payment #9617,4561.16,Financial Services
223,bajaj finance emi payment,3200.0,Financial Services
TXN185465,urban company payment #6596,1637.84,Others
TXN593152,atm cash removal payment #5133,4191.06,Financial Services
TXN391740,myntra payment #7600,2626.51,Shopping
TXN288288,inox movies payment #5473,1973.62,Entertainment
TXN633376,nobroker services payment #6250,2249.08,Others
TXN577924,notion subscription payment #4586,2549.18,Bills & Subscriptions
TXN803950,makemytrip payment #7767,1190.52,Travel & Transport
TXN207581,starbucks payment #9937,1539.46,Food & Dining
TXN708222,gold’s gym india payment #6939,569.58,Health & Fitness
TXN555884,bank service charge payment #6573,646.61,Financial Services
TXN221197,parking charges payment #7993,2792.77,Others
TXN215806,pvr cinemas payment #7926,4936.08,Entertainment
TXN185916,shell payment #3798,3227.13,Fuel
TXN992325,urban company payment #5389,2586.69,Others
224,axis bank auto loan emi,10500.0,Financial Services
TXN556501,municipal water tax payment #8063,3943.14,Utilities
TXN502686,meesho payment #3017,2988.91,Shopping
TXN947954,transfer payment #8111,4087.8,Others
TXN396712,columbia asia payment #4531,4976.52,Health & Fitness
TXN462479,neft transfer payment #2776,3023.2,Financial Services
TXN400947,dmart ready payment #5940,3161.32,Groceries
TXN988456,zomato payment #1996,4993.08,Food & Dining
TXN919240,zee5 premium payment #4299,1432.12,Bills & Subscriptions
TXN930541,chai point payment #2988,4927.15,Food & Dining
TXN116389,adani electricity payment #7162,3910.54,Utilities
TXN185955,airindia payment #3879,3263.2,Travel & Transport
TXN486251,faasos payment #8780,4097.17,Food & Dining
TXN104487,playstation store payment #1033,3083.06,Entertainment
TXN464340,jiomart grocery payment #2903,106.86,Groceries
181,lifestyle app shopping,200.25,Shopping
TXN520286,bsnl bill payment #5949,2710.45,Utilities
TXN188425,dominos payment #6626,4913.69,Food & Dining
TXN395023,bikanervala payment #6781,338.42,Food & Dining
TXN156413,tata play dth payment #1826,619.04,Utilities
TXN691912,bikanervala payment #8354,3437.55,Food & Dining
TXN360247,icici emi payment payment #5978,517.39,Financial Services
TXN815819,shell payment #5819,2299.19,Fuel
TXN544579,prime membership payment #1175,4814.62,Bills & Subscriptions
TXN130782,nykaa payment #2934,3880.01,Shopping
TXN278980,bescom electricity payment #2594,2335.3,Utilities
TXN879241,spotify payment #9789,2150.22,Entertainment
TXN240057,decathlon payment #4618,1173.73,Shopping
TXN918107,local technician payment #5959,4712.99,Others
TXN726111,airindia payment #6168,2474.84,Travel & Transport
242,refund from swiggy upi,200.0,Financial Services
TXN432043,sbi atm payment #9742,1962.05,Financial Services
TXN922880,bpcl fuel outlet payment #2928,1485.26,Fuel
TXN311740,talwalkars gym payment #9064,3984.38,Health & Fitness
TXN753323,ioc fuel station payment #1202,3954.1,Fuel
TXN890303,spencer’s retail payment #5931,1445.9,Groceries
TXN764323,google one payment #3224,4621.41,Bills & Subscriptions
274,foreign remittance received,45000.0,Financial Services
TXN299367,paradise biryani payment #6772,1173.12,Food & Dining
TXN741599,cafe coffee day payment #8311,1151.4,Food & Dining
TXN789402,transfer payment #3321,4110.9,Others
TXN874879,coursera plus payment #6653,1296.71,Bills & Subscriptions
TXN850151,jio fiber payment #2740,4571.79,Utilities
TXN690996,chayos payment #6531,4228.4,Food & Dining
TXN397005,dominos payment #6655,2206.58,Food & Dining
TXN474175,rapido payment #1468,272.26,Travel & Transport
TXN918771,brewberrys cafe payment #4131,1501.94,Food & Dining
209,rtgs transfer to business account,50000.0,Financial Services
266,icici demand draft charge,150.0,Financial Services
TXN644107,prime membership payment #9684,2493.96,Bills & Subscriptions
TXN691240,lifestyle payment #6980,658.05,Shopping
TXN641218,tneb payment payment #2609,4128.48,Utilities
TXN179184,nykaa payment #7786,1938.34,Shopping
TXN334153,tnstc bus service payment #3435,1892.51,Travel & Transport
TXN544920,icici emi payment payment #5901,3230.8,Financial Services
TXN103468,torrent power payment #2148,2746.63,Utilities
TXN460836,prime membership payment #1346,718.01,Bills & Subscriptions
TXN636256,columbia asia payment #7626,4938.86,Health & Fitness
TXN576877,zomato payment #5332,2729.2,Food & Dining
TXN175231,act fibernet payment #3056,757.96,Utilities
TXN415989,hp petrol payment #5748,3955.77,Fuel
TXN114210,spencer’s retail payment #1339,639.17,Groceries
TXN104326,viva fitness gym payment #4479,2959.38,Health & Fitness
TXN683397,chayos payment #7105,4077.67,Food & Dining
TXN566509,makemytrip payment #7479,1429.12,Travel & Transport
TXN867559,misc payment payment #1805,3278.25,Others
TXN924911,donation payment payment #6558,2351.46,Others
TXN812413,wow momo payment #9406,4025.37,Food & Dining
TXN608149,flipkart payment #6882,4764.03,Shopping
TXN866260,myntra payment #4751,1977.04,Shopping
TXN986589,lifestyle payment #2871,1804.83,Shopping
TXN818987,chai point payment #6942,586.84,Food & Dining
TXN970198,housejoy payment #6703,2964.02,Others
TXN325258,uber payment #5920,4923.53,Travel & Transport
TXN631958,chayos payment #5902,3009.25,Food & Dining
74,pizza hut delivery,16.0,Food & Dining
49,reliance smart point groceries,425.0,Groceries
TXN455193,bsnl bill payment #6101,3104.99,Utilities
TXN756596,firstcry payment #1793,325.12,Shopping
TXN197649,municipal water tax payment #6901,4664.25,Utilities
TXN765282,nilgiris supermarket payment #3138,4918.73,Groceries
TXN655953,airtel digital tv payment #4860,1040.32,Utilities
TXN676713,behrouz biryani payment #6692,3576.75,Food & Dining
TXN716482,reliance trends payment #4438,4072.44,Shopping
TXN716493,nayara energy payment #3451,826.18,Fuel
TXN712401,meesho payment #1265,1377.79,Shopping
TXN941134,bpcl fuel outlet payment #5082,3190.7,Fuel
TXN822487,amazon prime video payment #7937,4982.91,Entertainment
TXN688602,hpcl pump payment #9691,2426.8,Fuel
TXN140712,zee5 premium payment #2167,2103.06,Bills & Subscriptions
TXN809147,shell payment #8895,1794.17,Fuel
TXN650131,act fibernet payment #6393,2682.56,Utilities
TXN766269,behrouz biryani payment #4626,3273.5,Food & Dining
TXN790130,coursera plus payment #3811,2172.95,Bills & Subscriptions
TXN928446,spotify premium payment #9830,3597.37,Bills & Subscriptions
TXN776184,heritage fresh payment #7765,4549.17,Groceries
TXN213119,microsoft 365 payment #3153,637.69,Bills & Subscriptions
TXN128048,apollo pharmacy payment #2117,2540.86,Health & Fitness
TXN361728,healthspring payment #2347,643.06,Health & Fitness
TXN240855,inox movies payment #5170,2797.7,Entertainment
TXN498619,pvr cinemas payment #5110,4213.49,Entertainment
TXN465848,spotify premium payment #9021,568.15,Bills & Subscriptions
TXN693047,columbia asia payment #6927,2947.22,Health & Fitness
TXN664939,decathlon payment #9720,1477.32,Shopping
TXN199346,spotify premium payment #3809,1334.51,Bills & Subscriptions
TXN525756,hathway broadband payment #6212,3587.69,Utilities
TXN595523,unknown payment #9000,4378.77,Others
TXN571029,bank service charge payment #9928,2155.65,Financial Services
TXN226215,blablacar payment #3863,2340.26,Travel & Transport
TXN168079,bsnl bill payment #8001,4232.22,Utilities
